Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","1999","109.05","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2000","108.05","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2001","122.06","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2002","129.27","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2003","129.63","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2004","107.78","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2005","100.93","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2006","111.65","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2007","154.29","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2008","192.64","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2009","148.76","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2010","160.44","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2011","222.38","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2012","214.26","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2013","361.00","","Official data"
"PP","Producer Prices - Annual","9","Argentina","5532","Producer Price (USD/tonne)","15","Wheat","2014","197.42","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","1991","102.82","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","1992","146.15","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","1993","123.08","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","1994","127.22","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","1995","175.68","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","1996","203.46","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","1997","157.34","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","1998","124.39","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","1999","120.65","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2000","113.05","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2001","119.99","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2002","142.35","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2003","172.51","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2004","159.10","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2005","150.48","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2006","152.93","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2007","202.93","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2008","327.13","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2009","223.02","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2010","200.00","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2011","264.95","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2012","234.02","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2013","303.12","","Official data"
"PP","Producer Prices - Annual","10","Australia","5532","Producer Price (USD/tonne)","15","Wheat","2014","285.25","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","1991","297.36","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","1992","301.47","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","1993","285.84","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","1994","270.36","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","1995","154.84","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","1996","166.53","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","1997","124.87","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","1998","122.14","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","1999","116.52","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2000","101.84","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2001","95.79","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2002","92.23","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2003","121.89","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2004","109.41","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2005","102.15","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2006","131.84","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2007","259.05","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2008","197.75","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2009","126.39","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2010","242.11","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2011","218.06","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2012","270.51","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2013","196.57","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2014","179.39","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","1991","163.41","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","1992","178.17","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","1993","135.97","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","1994","161.15","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","1995","186.20","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","1996","177.54","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","1997","167.23","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","1998","171.62","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","1999","173.17","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2000","154.58","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2001","146.76","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2002","145.45","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2003","214.96","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2004","226.86","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2005","217.73","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2006","201.43","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2007","255.69","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2008","210.79","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2009","250.14","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2010","295.19","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2011","263.63","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2012","269.12","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2013","287.84","","Official data"
"PP","Producer Prices - Annual","16","Bangladesh","5532","Producer Price (USD/tonne)","15","Wheat","2014","280.14","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2000","178.01","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2001","190.73","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2002","164.57","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2003","193.20","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2004","178.79","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2005","183.73","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2006","211.95","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2007","221.69","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2008","294.22","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2009","265.87","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2010","376.15","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2011","402.07","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2012","374.88","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2013","383.68","","Official data"
"PP","Producer Prices - Annual","18","Bhutan","5532","Producer Price (USD/tonne)","15","Wheat","2014","400.11","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","1991","168.13","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","1992","173.05","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","1993","173.03","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","1994","184.18","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","1995","187.90","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","1996","195.29","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","1997","203.45","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","1998","203.08","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","1999","201.98","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2000","190.34","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2001","179.96","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2002","178.38","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2003","170.15","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2004","167.26","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2005","167.82","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2006","167.17","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2007","173.64","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2008","254.23","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2009","230.56","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2010","298.17","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2011","302.67","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2012","305.11","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2013","309.23","","Official data"
"PP","Producer Prices - Annual","19","Bolivia (Plurinational State of)","5532","Producer Price (USD/tonne)","15","Wheat","2014","314.31","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","1991","104.18","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","1992","126.95","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","1993","119.45","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","1994","134.52","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","1995","154.74","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","1996","187.05","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","1997","139.15","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","1998","131.84","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","1999","108.56","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2000","118.57","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2001","106.46","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2002","127.53","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2003","147.87","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2004","140.39","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2005","142.68","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2006","156.30","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2007","226.86","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2008","277.68","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2009","213.75","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2010","232.95","","Official data"
"PP","Producer Prices - Annual","21","Brazil","5532","Producer Price (USD/tonne)","15","Wheat","2011","245.51","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","1998","76.78","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","1999","78.96","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","2000","91.84","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","2001","96.12","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","2002","78.00","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","2003","118.89","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","2004","150.62","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","2005","97.98","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","2006","115.54","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","2007","208.83","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","2008","234.09","","Official data"
"PP","Producer Prices - Annual","27","Bulgaria","5532","Producer Price (USD/tonne)","15","Wheat","2009","150.00","","Official data"
