Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"QC","Crops","5000","World","5510","Production","27","Rice, paddy","2006","640924286.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","27","Rice, paddy","2007","656781512.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","27","Rice, paddy","2008","688035252.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","27","Rice, paddy","2009","686928072.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","27","Rice, paddy","2010","701649506.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","27","Rice, paddy","2011","721445583.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","27","Rice, paddy","2012","733256464.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","27","Rice, paddy","2013","738089040.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","27","Rice, paddy","2014","740955973.00","A","Aggregate, may include official, semi-official, estimated or calculated data"

FAOSTAT Date: Tue Oct 18 00:18:34 CEST 2016
